time,N2O Dry,N2O corr,d15N,d15N alpha,d15N alpha corr,d15N beta,d15N beta corr,Cavity temp
02/03/2010 12:45:18,364.458466,349.516541,22.099546,29.83,29.828279,6.692106,+AC0-1460.671997,59.240288
02/03/2010 12:45:22,364.696106,349.753998,23.480854,30.33,30.329998,8.89793,+AC0-1457.366943,59.240334
02/03/2010 12:45:26,364.785736,349.84317,23.79986,31.10,31.097822,8.796219,+AC0-1457.086792,59.240364
02/03/2010 12:45:30,364.929871,349.986084,23.937733,26.93,26.930796,12.969457,+AC0-1452.102051,59.240406
02/03/2010 12:45:34,365.55777,350.614746,23.787693,29.46,29.456324,10.311369,+AC0-1452.246094,59.240387
02/03/2010 12:45:38,365.160156,350.21756,25.515907,32.94,32.93885,10.395113,+AC0-1453.838135,59.240349
02/03/2010 12:45:42,365.089294,350.147156,21.345526,27.13,27.131224,7.759465,+AC0-1456.899902,59.240387
02/03/2010 12:45:46,365.087433,350.144928,18.195171,26.03,26.0261,2.691934,+AC0-1462.193604,59.240486
02/03/2010 12:45:50,364.951569,350.00824,23.985245,29.81,29.810926,10.361702,+AC0-1454.755371,59.240559
02/03/2010 12:45:54,365.13092,350.188812,22.236855,28.51,28.505825,8.197779,+AC0-1456.289795,59.240608
02/03/2010 12:45:58,365.326599,350.382965,23.913692,29.56,29.564205,10.45435,+AC0-1453.078979,59.240635
02/03/2010 12:46:02,365.194733,350.251221,20.035948,23.99,23.992071,8.16491,+AC0-1456.03418,59.240738
02/03/2010 12:46:07,365.163025,350.219452,24.417118,31.89,31.885363,9.253855,+AC0-1455.033447,59.240761
02/03/2010 12:46:11,365.257294,350.313507,19.64646,25.91,25.910906,5.611626,+AC0-1458.437256,59.240837
02/03/2010 12:46:15,365.532104,350.588287,22.429884,28.33,28.333385,8.733396,+AC0-1454.032471,59.240913
02/03/2010 12:46:19,365.651123,350.707123,21.050842,26.00,26.000862,8.248137,+AC0-1454.040405,59.240982
02/03/2010 12:46:23,365.747742,350.802673,23.182673,30.41,30.409185,8.246006,+AC0-1453.616333,59.241028
02/03/2010 12:46:27,365.689178,350.745392,22.324274,25.38,25.384594,11.292951,+AC0-1450.724121,59.241127
02/03/2010 12:46:31,365.495087,350.551239,23.549929,30.06,30.058306,9.286437,+AC0-1453.630493,59.241119
02/03/2010 12:46:35,365.865234,350.921051,25.026297,30.59,30.58923,11.649052,+AC0-1449.607178,59.24115
02/03/2010 12:46:39,365.288635,350.344482,23.810358,31.98,31.981972,7.987765,+AC0-1455.854248,59.241199
02/03/2010 12:46:43,365.860321,350.915863,22.425352,29.71,29.706314,7.437647,+AC0-1454.022461,59.241249
02/03/2010 12:46:47,365.850311,350.905792,19.071852,25.42,25.418415,4.960041,+AC0-1456.647705,59.241257
02/03/2010 12:46:51,366.012665,351.06897,21.781179,27.44,27.440418,8.313662,+AC0-1452.490967,59.241287
02/03/2010 12:46:55,365.773254,350.828064,21.657654,24.78,24.778603,10.569498,+AC0-1451.114258,59.241344
02/03/2010 12:46:59,366.615143,351.670563,24.246408,29.83,29.83437,10.845702,+AC0-1447.317261,59.241371
02/03/2010 12:47:03,366.025452,351.08078,23.96855,27.39,27.390303,12.598425,+AC0-1447.958984,59.241413
02/03/2010 12:47:07,366.067535,351.122589,22.34264,28.72,28.719467,8.20246,+AC0-1452.371704,59.241531
02/03/2010 12:47:11,366.061218,351.116791,25.150019,30.23,30.225651,12.229567,+AC0-1448.216797,59.241592
02/03/2010 12:47:15,366.149933,351.205017,20.654198,24.51,24.511183,8.87609,+AC0-1451.338501,59.241676
02/03/2010 12:47:19,366.486633,351.541748,24.174023,31.15,31.152491,9.469872,+AC0-1449.313965,59.241703
02/03/2010 12:47:23,366.187073,351.242096,23.95491,32.33,32.332211,7.939509,+AC0-1452.16394,59.24173
02/03/2010 12:47:27,366.122742,351.177582,22.493483,26.98,26.984201,10.121321,+AC0-1450.150146,59.241692
02/03/2010 12:47:31,366.546814,351.601563,20.971489,25.97,25.971794,8.121645,+AC0-1450.463379,59.241745
02/03/2010 12:47:35,366.06189,351.117493,18.972832,23.04,23.044352,6.993623,+AC0-1453.695801,59.241814
02/03/2010 12:47:39,366.188446,351.244415,22.111971,29.86,29.863932,6.682759,+AC0-1453.503052,59.241867
02/03/2010 12:47:43,366.340668,351.395447,21.148968,26.71,26.714832,7.768973,+AC0-1451.708984,59.241901
02/03/2010 12:47:47,366.539795,351.594757,21.268545,28.39,28.390461,6.429929,+AC0-1452.278564,59.24192
02/03/2010 12:47:51,366.495636,351.549683,24.919039,29.74,29.741375,12.236022,+AC0-1446.390259,59.241943
02/03/2010 12:47:55,366.592377,351.648468,19.370291,29.36,29.363008,1.840614,+AC0-1456.879639,59.24202
02/03/2010 12:47:59,366.540619,351.595581,24.5926,30.46,30.462231,10.927861,+AC0-1447.601685,59.242092
02/03/2010 12:48:03,366.422821,351.477692,25.479597,32.94,32.941437,10.322337,+AC0-1448.728027,59.242142
02/03/2010 12:48:07,366.361176,351.415985,22.292875,28.15,28.150398,8.639486,+AC0-1450.743042,59.24218
02/03/2010 12:48:11,366.395721,351.450348,19.851044,25.63,25.63027,6.271049,+AC0-1453.072876,59.242264
02/03/2010 12:48:15,366.368134,351.423096,21.084427,27.75,27.753258,6.670526,+AC0-1452.794556,59.242424
02/03/2010 12:48:19,366.483765,351.538544,23.249893,28.59,28.590788,10.080786,+AC0-1448.755493,59.24247
02/03/2010 12:48:23,366.253632,351.308533,21.603529,29.70,29.695648,5.855454,+AC0-1454.132324,59.242531
02/03/2010 12:48:27,366.283295,351.338837,18.394293,24.79,24.78726,4.238984,+AC0-1455.716797,59.242607
02/03/2010 12:48:31,366.383148,351.43808,21.058844,27.78,27.782673,6.59339,+AC0-1452.833374,59.242653
02/03/2010 12:48:35,366.597748,351.652557,24.105619,32.32,32.319332,8.243567,+AC0-1450.226929,59.242798
02/03/2010 12:48:39,366.338928,351.394165,25.445375,34.22,34.216213,9.061075,+AC0-1450.473022,59.242863
02/03/2010 12:48:43,365.857056,350.913239,26.669758,33.90,33.895382,11.733926,+AC0-1449.734131,59.242931
02/03/2010 12:48:47,366.034241,351.089447,21.609871,25.94,25.935194,9.39275,+AC0-1451.420654,59.24305
02/03/2010 12:48:51,366.383972,351.440002,20.114454,29.26,29.262451,3.376609,+AC0-1456.25293,59.243095
02/03/2010 12:48:55,365.585815,350.642059,23.638161,30.44,30.443933,9.095895,+AC0-1453.654785,59.243233
02/03/2010 12:48:59,366.700073,351.755035,21.802252,26.49,26.485004,9.250079,+AC0-1448.798828,59.243259
02/03/2010 12:49:04,366.27478,351.328186,21.052872,25.65,25.64579,8.58491,+AC0-1451.236206,59.243279
02/03/2010 12:49:08,365.966339,351.02063,26.884125,31.67,31.674911,14.230683,+AC0-1446.66272,59.243286
02/03/2010 12:49:12,365.865936,350.921417,27.078102,33.69,33.694695,12.713167,+AC0-1448.698853,59.24334
02/03/2010 12:49:16,366.370331,351.425537,20.001038,26.82,26.815968,5.450187,+AC0-1454.154785,59.24337
02/03/2010 12:49:20,366.043854,351.09906,20.750799,27.84,27.841568,5.941381,+AC0-1455.014648,59.243412
02/03/2010 12:49:24,365.97934,351.034332,25.698898,33.63,33.630856,10.100957,+AC0-1450.945801,59.243446
02/03/2010 12:49:28,365.922668,350.979248,23.490816,29.34,29.336676,9.848362,+AC0-1451.486694,59.243469
02/03/2010 12:49:32,366.397369,351.452026,22.092623,28.08,28.078091,8.3193,+AC0-1451.054443,59.243546
02/03/2010 12:49:36,365.877136,350.933258,24.218943,30.67,30.670685,10.008539,+AC0-1451.510132,59.243576
02/03/2010 12:49:40,365.918793,350.974579,20.428152,27.71,27.711531,5.438183,+AC0-1456.09375,59.243584
02/03/2010 12:49:43,365.758636,350.813782,21.176592,27.13,27.126272,7.436816,+AC0-1454.669556,59.24361
02/03/2010 12:49:48,365.777985,350.833099,21.20982,27.66,27.660227,7.000669,+AC0-1455.047485,59.24366
02/03/2010 12:49:52,366.018494,351.073547,23.256165,27.33,27.329607,11.275152,+AC0-1449.583008,59.24369
02/03/2010 12:49:56,366.111664,351.167328,18.928844,24.21,24.210602,5.815171,+AC0-1454.908691,59.243782
02/03/2010 12:50:00,365.895508,350.950531,23.181421,29.60,29.59651,9.005376,+AC0-1452.472046,59.243767
02/03/2010 12:50:04,365.588715,350.644531,24.498425,34.08,34.076782,7.357165,+AC0-1455.499023,59.243774
02/03/2010 12:50:08,365.950989,351.006042,22.461512,25.65,25.652081,11.308096,+AC0-1449.840088,59.243782
02/03/2010 12:50:12,365.745178,350.800201,21.31361,27.49,27.486683,7.364428,+AC0-1454.818481,59.243813
02/03/2010 12:50:16,365.525513,350.58075,22.291441,27.64,27.637671,9.117332,+AC0-1453.924683,59.243866
02/03/2010 12:50:20,365.57608,350.631165,22.820728,29.77,29.767809,8.145998,+AC0-1454.723755,59.243893
02/03/2010 12:50:24,365.766998,350.82251,18.62941,25.54,25.54484,3.984352,+AC0-1458.269043,59.243866
02/03/2010 12:50:28,365.812927,350.868927,21.054594,27.18,27.182407,7.147838,+AC0-1454.786377,59.243843
02/03/2010 12:50:32,365.425201,350.480438,21.733984,27.70,27.702528,7.976526,+AC0-1455.530396,59.243805
02/03/2010 12:50:36,365.16748,350.222382,24.631977,29.04,29.040937,12.336453,+AC0-1452.063477,59.243835
02/03/2010 12:50:40,365.524689,350.5802,20.951895,26.19,26.192442,7.876851,+AC0-1455.232788,59.243919
02/03/2010 12:50:44,365.146149,350.201935,25.159872,35.40,35.404881,7.393699,+AC0-1457.338013,59.243931
02/03/2010 12:50:48,365.842468,350.897034,22.758562,27.49,27.486437,10.164094,+AC0-1451.492676,59.243942
02/03/2010 12:50:52,365.23584,350.290833,23.179941,28.88,28.876833,9.677125,+AC0-1454.564453,59.243973
02/03/2010 12:50:56,365.285614,350.341095,24.230124,30.88,30.880651,9.83338,+AC0-1454.205566,59.244003
02/03/2010 12:51:00,365.196167,350.252106,20.590782,28.61,28.611681,4.909467,+AC0-1459.729492,59.244011
02/03/2010 12:51:04,365.198547,350.253876,23.793015,32.20,32.198708,7.750998,+AC0-1456.743164,59.244026
02/03/2010 12:51:08,365.469147,350.524109,23.66757,29.27,29.271297,10.252087,+AC0-1452.988037,59.244041
02/03/2010 12:51:12,365.614319,350.670502,23.862934,32.91,32.910805,7.218949,+AC0-1455.571411,59.244057
02/03/2010 12:51:16,365.572174,350.627289,22.66264,26.95,26.95015,10.480965,+AC0-1452.321045,59.244049
02/03/2010 12:51:20,365.624115,350.679474,23.241159,30.18,30.176991,8.576977,+AC0-1454.099243,59.244106
02/03/2010 12:51:24,365.493042,350.548309,25.137327,31.34,31.336555,11.163628,+AC0-1451.955078,59.244148
02/03/2010 12:51:28,365.738495,350.792847,22.671587,28.38,28.380251,9.157737,+AC0-1452.996338,59.244171
02/03/2010 12:51:32,365.508942,350.563202,21.854874,25.52,25.523104,10.253702,+AC0-1452.809326,59.24411
02/03/2010 12:51:36,366.33548,351.389587,20.459976,23.69,23.686028,9.273302,+AC0-1450.359131,59.244095
02/03/2010 12:51:40,365.202515,350.258606,22.041687,30.54,30.537741,5.914969,+AC0-1458.668945,59.244125
02/03/2010 12:51:44,365.583496,350.63797,26.310783,33.67,33.665287,11.25414,+AC0-1451.458618,59.244122
02/03/2010 12:51:48,365.460266,350.515045,21.482815,28.57,28.573421,6.673544,+AC0-1456.760254,59.244114
02/03/2010 12:51:52,365.973572,351.028381,19.872099,24.72,24.718803,7.16624,+AC0-1454.098877,59.244194
02/03/2010 12:51:56,366.243744,351.297729,24.302837,27.15,27.153986,13.467588,+AC0-1446.371338,59.244141
02/03/2010 12:52:00,366.050751,303.42572,43.916954,55.03,55.029236,25.337814,+AC0-7087.139648,121.046951
02/03/2010 12:52:04,366.317139,293.663086,46.050404,57.38,57.382614,27.265099,+AC0-8501.912109,134.046082
02/03/2010 12:52:08,365.995972,293.341339,47.510674,58.66,58.658611,28.898109,+AC0-8509.217773,134.046082
02/03/2010 12:52:12,366.088989,293.434601,47.498554,62.49,62.485123,25.287697,+AC0-8511.012695,134.04599
02/03/2010 12:52:16,365.968994,293.316101,48.874466,60.67,60.674587,29.650551,+AC0-8509.25293,134.045868
02/03/2010 12:52:20,366.050018,293.395447,49.711296,60.65,60.645412,31.299166,+AC0-8504.592773,134.045853
02/03/2010 12:52:24,366.441864,293.787079,48.60479,63.41,63.412964,26.561161,+AC0-8498.986328,134.045837
02/03/2010 12:52:28,366.534058,293.880554,49.413544,62.51,62.512169,28.972429,+AC0-8493.439453,134.045822
02/03/2010 12:52:32,366.639282,293.984222,50.0947,61.21,61.209766,31.512945,+AC0-8487,134.045883
02/03/2010 12:52:36,365.886566,293.232758,49.79446,62.97,62.972176,29.279202,+AC0-8512.024414,134.045883
02/03/2010 12:52:40,366.253265,293.598816,48.567272,60.69,60.69339,29.037773,+AC0-8501.462891,134.045837
02/03/2010 12:52:44,366.836517,294.181702,47.256489,58.70,58.703041,28.364004,+AC0-8485.179688,134.045792
02/03/2010 12:52:48,366.404999,293.749939,48.244946,61.11,61.114731,28.018337,+AC0-8498.198242,134.045776
02/03/2010 12:52:52,366.34671,293.693817,47.845726,63.92,63.923817,24.611685,+AC0-8504.428711,134.045685
02/03/2010 12:52:56,366.645142,293.990051,50.464375,63.39,63.392109,30.183445,+AC0-8488.410156,134.045532
02/03/2010 12:53:00,366.433899,293.779327,49.273842,61.92,61.9249,29.252268,+AC0-8495.830078,134.045578
02/03/2010 12:53:04,366.563141,293.908295,45.668255,55.20,55.199802,28.570879,+AC0-8492.864258,134.045593
02/03/2010 12:53:08,367.063141,294.408234,49.116947,62.22,62.220573,28.671143,+AC0-8478.120117,134.045578
02/03/2010 12:53:12,366.813721,294.159241,46.945854,59.37,59.370758,27.136272,+AC0-8487.352539,134.045456
02/03/2010 12:53:16,366.868042,294.213409,48.512596,60.03,60.033806,29.550129,+AC0-8482.742188,134.045532
02/03/2010 12:53:20,367.333038,294.677307,47.602287,57.22,57.217808,30.426193,+AC0-8467.943359,134.045502
02/03/2010 12:53:24,367.312836,294.658325,48.264462,60.09,60.091854,29.014982,+AC0-8470.423828,134.04538
02/03/2010 12:53:28,367.185608,294.530609,49.333057,61.83,61.833889,29.452307,+AC0-8473.504883,134.045303
02/03/2010 12:53:32,367.262817,294.608459,51.72998,65.22,65.216301,30.92544,+AC0-8469.479492,134.045227
02/03/2010 12:53:36,367.528351,294.873657,49.324127,59.87,59.86927,31.276617,+AC0-8461.271484,134.045212
02/03/2010 12:53:40,367.993286,295.337891,48.181396,58.64,58.639606,30.215372,+AC0-8449.006836,134.045181
02/03/2010 12:53:44,367.698425,295.042145,49.940887,60.83,60.833836,31.567345,+AC0-8455.757813,134.045181
02/03/2010 12:53:48,367.39505,294.73941,49.495621,61.14,61.135811,30.421625,+AC0-8466.083984,134.045181
02/03/2010 12:53:52,367.704956,295.051025,47.270836,60.09,60.090328,27.091373,+AC0-8461.438477,134.04509
02/03/2010 12:53:56,367.877106,295.222015,48.720638,62.91,62.909988,27.257088,+AC0-8456.081055,134.045074
02/03/2010 12:54:00,367.836761,295.180908,51.50499,62.87,62.874481,32.684738,+AC0-8450.383789,134.04509
02/03/2010 12:54:04,368.693115,296.037781,46.977577,57.38,57.375515,29.068052,+AC0-8430.185547,134.045059
02/03/2010 12:54:08,368.349243,295.693298,50.665195,62.78,62.776176,31.149887,+AC0-8437.438477,134.045044
02/03/2010 12:54:12,368.770264,296.114258,49.539345,61.08,61.076431,30.561995,+AC0-8426.006836,134.045029
02/03/2010 12:54:16,368.602386,295.94696,50.545097,60.89,60.890266,32.68504,+AC0-8428.274414,134.045013
02/03/2010 12:54:20,368.730743,296.074615,53.300125,65.65,65.649872,33.560997,+AC0-8423.385742,134.045013
02/03/2010 12:54:24,368.581177,295.925476,50.70789,64.30,64.302658,29.801691,+AC0-8432.435547,134.044968
02/03/2010 12:54:28,369.074615,296.418884,49.568626,59.12,59.118126,32.454418,+AC0-8414.900391,134.044937
02/03/2010 12:54:32,368.725342,296.070618,49.829189,64.78,64.781303,27.650629,+AC0-8431.100586,134.045029
02/03/2010 12:54:36,368.748444,296.093414,48.230125,61.59,61.587132,27.546803,+AC0-8430.501953,134.044937
02/03/2010 12:54:40,369.042755,296.38736,52.375755,63.88,63.876717,33.432266,+AC0-8414.632813,134.044907
02/03/2010 12:54:44,369.025604,296.369293,47.883644,60.05,60.050896,28.31558,+AC0-8421.399414,134.044952
02/03/2010 12:54:48,369.528412,296.872406,46.914696,58.34,58.340614,28.041553,+AC0-8407.350586,134.045013
02/03/2010 12:54:52,369.314331,296.657623,47.352467,59.10,59.102646,28.175364,+AC0-8413.244141,134.045029
02/03/2010 12:54:56,368.828461,296.172974,50.058117,62.84,62.842773,29.911304,+AC0-8425.198242,134.044983
02/03/2010 12:55:00,369.751129,297.094116,48.340363,59.37,59.369324,29.839319,+AC0-8398.609375,134.045044
02/03/2010 12:55:04,368.970551,296.313629,47.989014,60.20,60.197056,28.382717,+AC0-8422.848633,134.045074
02/03/2010 12:55:08,369.240662,296.584137,52.918388,66.39,66.389183,32.128403,+AC0-8410.46582,134.04509
02/03/2010 12:55:12,369.498016,296.840698,50.563049,62.32,62.324677,31.375217,+AC0-8403.94043,134.045212
02/03/2010 12:55:16,369.647827,296.990814,52.926727,64.34,64.33757,34.067715,+AC0-8396.334961,134.045242
02/03/2010 12:55:20,369.566254,296.909576,49.555637,62.27,62.267658,29.476913,+AC0-8404.447266,134.045273
02/03/2010 12:55:24,369.86142,297.203491,50.552364,60.45,60.45229,33.109676,+AC0-8391.317383,134.045319
02/03/2010 12:55:28,369.865448,297.20816,51.050694,63.33,63.326481,31.380896,+AC0-8393.454102,134.045395
02/03/2010 12:55:32,370.158661,297.502136,50.712711,61.35,61.346863,32.58176,+AC0-8383.6875,134.045486
02/03/2010 12:55:36,369.772675,297.116394,44.903378,56.88,56.884926,25.50939,+AC0-8403.586914,134.045547
02/03/2010 12:55:40,369.689911,297.033386,48.408394,60.04,60.035484,29.34667,+AC0-8401.136719,134.045532
02/03/2010 12:55:44,370.048279,297.391846,47.882988,59.10,59.096901,29.208576,+AC0-8391.082031,134.045593
02/03/2010 12:55:48,370.424225,297.767029,50.210686,58.78,58.779125,34.016117,+AC0-8374.28125,134.045685
02/03/2010 12:55:52,370.213196,297.557068,50.566849,63.41,63.412636,30.362734,+AC0-8385.00293,134.045746
02/03/2010 12:55:56,369.770844,297.116089,47.329704,60.38,60.381317,26.932652,+AC0-8402.107422,134.045792
02/03/2010 12:56:00,369.953247,297.298187,47.437073,59.84,59.844883,27.643515,+AC0-8395.963867,134.045792
02/03/2010 12:56:04,370.058563,297.402008,54.98901,65.65,65.647446,36.835293,+AC0-8381.318359,134.045837
02/03/2010 12:56:08,369.953125,297.297363,53.629337,65.79,65.794746,34.063007,+AC0-8387.893555,134.045868
02/03/2010 12:56:12,369.594238,296.939819,47.889313,59.28,59.275028,29.053858,+AC0-8404.586914,134.045883
02/03/2010 12:56:16,370.079956,297.42514,47.702335,57.51,57.509205,30.346874,+AC0-8389.022461,134.045883
02/03/2010 12:56:20,369.614441,296.959259,48.490562,59.97,59.97142,29.565924,+AC0-8403.277344,134.045914
02/03/2010 12:56:24,369.666687,297.011627,54.184811,65.62,65.62249,35.300644,+AC0-8394.647461,134.045929
02/03/2010 12:56:28,369.158783,296.503998,50.959911,63.93,63.931892,30.637508,+AC0-8415.078125,134.045929
02/03/2010 12:56:32,369.614563,296.960327,47.911213,58.46,58.46159,29.858799,+AC0-8403.054688,134.046021
02/03/2010 12:56:36,369.453766,296.798798,48.497089,62.86,62.861111,26.869804,+AC0-8411.298828,134.046036
02/03/2010 12:56:40,369.269409,296.613922,51.344917,61.44,61.436504,33.722565,+AC0-8408.005859,134.046158
02/03/2010 12:56:44,369.014038,296.360138,47.51178,59.80,59.800304,27.830042,+AC0-8422.907227,134.046173
02/03/2010 12:56:48,369.256378,296.60083,49.365124,59.20,59.20245,31.981113,+AC0-8410.547852,134.046173
02/03/2010 12:56:52,369.187561,296.531738,52.239979,63.16,63.159077,33.841927,+AC0-8410.182617,134.046219
02/03/2010 12:56:56,369.003632,296.349335,49.959763,64.14,64.141953,28.502922,+AC0-8422.332031,134.046265
02/03/2010 12:57:00,368.627106,295.972931,51.055771,63.87,63.866749,30.884289,+AC0-8430.229492,134.04628
02/03/2010 12:57:04,368.418701,295.764282,50.399708,61.86,61.856323,31.497791,+AC0-8435.460938,134.04631
02/03/2010 12:57:08,368.236786,295.582306,49.150799,58.34,58.337521,32.376656,+AC0-8439.620117,134.046341
02/03/2010 12:57:12,368.662842,296.008301,49.180664,61.58,61.581013,29.394102,+AC0-8431.045898,134.046417
02/03/2010 12:57:16,367.744415,295.09021,51.409225,63.83,63.826874,31.606447,+AC0-8454.916016,134.046478
02/03/2010 12:57:20,368.281036,295.62619,51.682163,62.66,62.657444,33.231445,+AC0-8437.268555,134.046524
02/03/2010 12:57:24,367.730988,295.076569,53.470695,66.04,66.044334,33.521698,+AC0-8452.888672,134.046494
02/03/2010 12:57:29,368.007355,295.353424,47.269066,57.24,57.23991,29.759892,+AC0-8449.635742,134.046478
02/03/2010 12:57:33,367.526581,294.872314,47.855278,61.11,61.106033,27.271553,+AC0-8466.654297,134.046509
02/03/2010 12:57:37,366.716156,294.063446,48.670876,65.19,65.191963,25.02158,+AC0-8493.308594,134.046539
02/03/2010 12:57:41,367.553436,294.898773,49.452877,60.16,60.164413,31.249392,+AC0-8460.881836,134.046616
02/03/2010 12:57:45,366.39566,293.742401,51.112164,63.96,63.963787,30.902576,+AC0-8495.280273,134.046585
02/03/2010 12:57:49,366.744751,294.091797,49.029694,59.36,59.362461,31.181261,+AC0-8484.759766,134.0466
02/03/2010 12:57:53,367.03775,294.383606,50.504189,59.77,59.771454,33.654545,+AC0-8472.962891,134.046631
02/03/2010 12:57:57,366.830536,294.17688,51.092319,64.18,64.18364,30.658049,+AC0-8482.841797,134.046753
02/03/2010 12:58:01,366.467865,293.81488,47.166847,58.00,58.002754,28.846773,+AC0-8495.814453,134.046814
02/03/2010 12:58:05,366.432037,293.778229,50.105579,61.86,61.856609,30.927683,+AC0-8494.168945,134.04686
02/03/2010 12:58:09,366.794098,294.140137,50.090748,60.92,60.915516,31.781115,+AC0-8482.495117,134.04689
02/03/2010 12:58:13,366.644348,293.991608,48.613991,59.53,59.52721,30.221443,+AC0-8488.989258,134.046921
